_id,Name,Address,Location,Price,Cuisine,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Hour,coord,Comments
ObjectId(63da3caa3edd49a903f16ce9),Le Sénéchal,"Le Bourg, Sauveterre-de-Rouergue, 12800, France","Sauveterre-de-Rouergue, France",€€€€,Modern Cuisine,+33565712900,https://guide.michelin.com/en/occitanie/sauveterre-de-rouergue/restaurant/le-senechal,https://www.hotel-senechal.fr/fr/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",5,"[2.3182037,44.2200424]",529334
ObjectId(63da3caa3edd49a903f16cea),Restaurant de Tourrel,"5 rue Carnot, Saint-Rémy-de-Provence, 13210, France","Saint-Rémy-de-Provence, France",€€€€,Modern Cuisine,+33484350720,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/restaurant-de-tourrel,https://www.detourrel.com/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",4,"[4.8307716,43.7891048]",4.63678e+06
ObjectId(63da3caa3edd49a903f16ceb),Hostellerie de l'Abbaye de la Celle,"Place du Général-de-Gaulle, La Celle, 83170, France","La Celle, France",€€€,"Mediterranean Cuisine, Provençal",+33498051414,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-celle/restaurant/hostellerie-de-l-abbaye-de-la-celle,http://www.abbaye-celle.com,4,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",6,"[6.0405673,43.3938151]",2.666188e+06
ObjectId(63da3caa3edd49a903f16cec),Le Champ des Lunes,"Route de Roquefraîche, Lauris, 84360, France","Lauris, France",€€€€,Modern Cuisine,+33413980000,https://guide.michelin.com/en/provence-alpes-cote-dazur/lauris/restaurant/le-champ-des-lunes,https://www.lesdomainesdefontenille.com/fr/domainedefontenille.html,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",17,"[5.301734,43.762672]",3.080413e+06
ObjectId(63da3caa3edd49a903f16ced),Le Saint-Martin,"2490 avenue des Templiers, Vence, 06140, France","Vence, France",€€€€,"Modern Cuisine, Mediterranean Cuisine",+33493580202,https://guide.michelin.com/en/provence-alpes-cote-dazur/vence/restaurant/le-saint-martin,https://www.oetkercollection.com/hotels/chateau-saint-martin/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Valet parking,Visa credit card,Wheelchair access",12,"[7.1066248,43.7316508]",3.052784e+06
ObjectId(63da3caa3edd49a903f16cee),Saisons,"1A chemin de Calabert, Écully, 69130, France","Écully, France",€€€,Modern Cuisine,+33426209757,https://guide.michelin.com/en/auvergne-rhone-alpes/cully/restaurant/saisons4469,https://www.saisons-restaurant.fr/,0,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",16,"[4.76787,45.77744]",1.346674e+06
ObjectId(63da3caa3edd49a903f16cef),Le Panoramic,"Glacier de la Grande-Motte, Tignes, 73320, France","Tignes, France",€€€,"Traditional Cuisine, Grills",+33479064721,https://guide.michelin.com/en/auvergne-rhone-alpes/tignes/restaurant/le-panoramic,https://www.les-suites-du-nevada.com/le-panoramic-restaurant-tignes/,4,"American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",5,"[6.8735,45.4281]",8.905464e+06
ObjectId(63da3caa3edd49a903f16cf0),Grand Hôtel du Lion d'Or,"69 rue Georges-Clemenceau, Romorantin-Lanthenay, 41200, France","Romorantin-Lanthenay, France",€€€€,Modern Cuisine,+33254941515,https://guide.michelin.com/en/centre-val-de-loire/romorantin-lanthenay/restaurant/grand-hotel-du-lion-d-or,https://www.hotel-liondor-romorantin.fr/fr/,1,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",7,"[1.7438252,47.3602993]",1.949582e+06
ObjectId(63da3caa3edd49a903f16cf1),Le Manoir de la Régate,"155 route de Gachet, Nantes, 44300, France","Nantes, France",€€€,Modern Cuisine,+33240180297,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/manoir-de-la-regate,https://www.manoirdelaregate.com/,3,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",18,"[-1.5263375,47.2936105]",5.663411e+06
ObjectId(63da3caa3edd49a903f16cf2),La Bastide,"550 chemin des Cabanes, Bonnieux, 84480, France","Bonnieux, France",€€€€,"Provençal, Modern Cuisine",+33490758978,https://guide.michelin.com/en/provence-alpes-cote-dazur/bonnieux/restaurant/la-bastide-de-capelongue,https://www.beaumier.com/fr/proprietes/hotel-capelongue,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card",13,"[5.3174831,43.821659]",8.808466e+06
ObjectId(63da3caa3edd49a903f16cf3),L'Essentiel,"8 rue de la Clarté, Périgueux, 24000, France","Périgueux, France",€€€,Modern Cuisine,+33553351515,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-essentiel117707,https://www.restaurant-perigueux.com/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",18,"[0.72254,45.1841]",3.483769e+06
ObjectId(63da3caa3edd49a903f16cf4),Auberge Le Prieuré,"4 Grand'Rue, Moirax, 47310, France","Moirax, France",€€€,Creative,+33553475955,https://guide.michelin.com/en/nouvelle-aquitaine/moirax/restaurant/auberge-le-prieure,http://www.aubergeleprieure.fr,1,"Air conditioning,Credit card / Debit card accepted,Particularly interesting wine list,Terrace,Visa credit card",5,"[0.6089812,44.1408186]",4.661817e+06
ObjectId(63da3caa3edd49a903f16cf5),Julien Binz,"7 rue des Cigognes, Ammerschwihr, 68770, France","Ammerschwihr, France",€€€,Modern Cuisine,+33389229823,https://guide.michelin.com/en/grand-est/ammerschwihr/restaurant/julien-binz,http://www.restaurantjulienbinz.com,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",1,"[7.2828891,48.125491]",7.940793e+06
ObjectId(63da3caa3edd49a903f16cf6),La Ribaudière,"2 place du Port, Bourg-Charente, 16200, France","Bourg-Charente, France",€€€,"Creative, Modern Cuisine",+33545813054,https://guide.michelin.com/en/nouvelle-aquitaine/bourg-charente/restaurant/la-ribaudiere,https://www.laribaudiere.com/,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",1,"[-0.22488,45.67357]",7.8594e+06
ObjectId(63da3caa3edd49a903f16cf7),L'Embrun,"48 rue de Lyon, Brest, 29200, France","Brest, France",€€€,Modern Cuisine,+33298430852,https://guide.michelin.com/en/bretagne/brest/restaurant/l-embrun,https://www.lembrunrestaurant.fr/,0,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",0,"[-4.4914853,48.3902009]",3.344917e+06
ObjectId(63da3caa3edd49a903f16cf8),Sources,"1 cours de la Bôve, Lorient, 56100, France","Lorient, France",€€€,Modern Cuisine,+33297787625,https://guide.michelin.com/en/bretagne/lorient/restaurant/sources,http://www.restaurant-sources.com,2,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",12,"[-3.3598826,47.7458562]",2.067984e+06
ObjectId(63da3caa3edd49a903f16cf9),"Une Table, au Sud","2 quai du Port, Marseille, 13002, France","Marseille, France",€€€€,Modern Cuisine,+33491906353,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/une-table-au-sud,https://www.unetableausud.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",14,"[5.3735291,43.2962224]",414730
ObjectId(63da3caa3edd49a903f16cfa),Château Blanchard,"36 route de Saint-Galmier, Chazelles-sur-Lyon, 42140, France","Chazelles-sur-Lyon, France",€€€,Modern Cuisine,+33477542888,https://guide.michelin.com/en/auvergne-rhone-alpes/chazelles-sur-lyon/restaurant/chateau-blanchard,https://www.hotel-chateau-blanchard.com/,1,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",12,"[4.3858639,45.6362194]",7.882952e+06
ObjectId(63da3caa3edd49a903f16cfb),L'Atlantide 1874 - Maison Guého,"5 rue de l'Hermitage, Nantes, 44100, France","Nantes, France",€€€,Modern Cuisine,+33240732323,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/l-atlantide-1874-maison-gueho,https://www.atlantide1874.fr/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",9,"[-1.5777426,47.2012378]",3.408181e+06
ObjectId(63da3caa3edd49a903f16cfc),L'Atelier Alexandre Bousquet,"52 rue Alan-Seeger, Biarritz, 64200, France","Biarritz, France",€€€,"Modern Cuisine, Creative",+33559411011,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/l-atelier-alexandre-bousquet,https://latelier-alexandrebousquet.com/,3,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",15,"[-1.5446149,43.4499578]",5.003502e+06
ObjectId(63da3caa3edd49a903f16cfd),L'Évidence,"1 place des Marronniers, Montbazon, 37250, France","Montbazon, France",€€€,"Creative, Modern Cuisine",+33247386736,https://guide.michelin.com/en/centre-val-de-loire/montbazon/restaurant/l-evidence,http://www.restaurant-levidence.com,1,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",11,"[0.7133543,47.2873108]",1.05362e+06
ObjectId(63da3caa3edd49a903f16cfe),Auberge Grand'Maison,"1 rue Léon-le-Cerf, Mûr-de-Bretagne, 22530, France","Mûr-de-Bretagne, France",€€€,Traditional Cuisine,+33296285110,https://guide.michelin.com/en/bretagne/mr-de-bretagne/restaurant/auberge-grand-maison,https://www.auberge-grand-maison.com/,3,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",5,"[-2.9869249,48.201112]",5.802622e+06
ObjectId(63da3caa3edd49a903f16cff),Auberge de l'Abbaye,"47 place des Anciens-Combattants, Ambronay, 01500, France","Ambronay, France",€€€,Modern Cuisine,+33474464254,https://guide.michelin.com/en/auvergne-rhone-alpes/ambronay/restaurant/auberge-de-l-abbaye65232,http://www.aubergedelabbaye-ambronay.com/fr,0,"American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",16,"[5.3606423,46.0073829]",6.617746e+06
ObjectId(63da3caa3edd49a903f16d00),Il Carpaccio,"Le Royal Monceau, 37 avenue Hoche, Paris, 75008, France","Paris, France",€€€€,Italian,+33142998812,https://guide.michelin.com/en/ile-de-france/paris/restaurant/il-carpaccio300866,https://www.leroyalmonceau.com/,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Valet parking,Visa credit card,Wheelchair access",13,"[2.29997,48.87577]",5.420824e+06
ObjectId(63da3caa3edd49a903f16d01),Pure & V,"15 rue Bottero, Nice, 06000, France","Nice, France",€€€€,Modern Cuisine,+33619886890,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/pure-v,,4,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card",18,"[7.2540623,43.6965441]",7.773381e+06
ObjectId(63da3caa3edd49a903f16d02),Frenchie,"5 rue du Nil, Paris, 75002, France","Paris, France",€€€€,Modern Cuisine,+33140399619,https://guide.michelin.com/en/ile-de-france/paris/restaurant/frenchie262795,http://www.frenchie-restaurant.com,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card",14,"[2.3478539,48.867722]",1.245141e+06
ObjectId(63da3caa3edd49a903f16d03),L'Atelier du Peintre,"1 rue Schongauer, Colmar, 68000, France","Colmar, France",€€€,"Creative, Modern Cuisine",+33389295157,https://guide.michelin.com/en/grand-est/colmar/restaurant/l-atelier-du-peintre,https://www.atelier-peintre.fr/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",7,"[7.3581438,48.0765551]",1.294312e+06
ObjectId(63da3caa3edd49a903f16d04),Lait Thym Sel,"65 rue Beaurepaire, Angers, 49100, France","Angers, France",€€€,Creative,+33241720864,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/lait-thym-sel,https://www.laitthymsel.fr/,4,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",11,"[-0.56148,47.47502]",4.858448e+06
ObjectId(63da3caa3edd49a903f16d05),Tour d'Argent,"15 quai de la Tournelle, Paris, 75005, France","Paris, France",€€€€,Modern Cuisine,+33143542331,https://guide.michelin.com/en/ile-de-france/paris/restaurant/tour-d-argent,http://www.tourdargent.com,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Great view,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Valet parking,Visa credit card,Wheelchair access",2,"[2.3549236,48.8498353]",439688
ObjectId(63da3caa3edd49a903f16d06),Les Trois Soleils de Montal,"Les Prés-de-Montal, Saint-Jean-Lespinasse, Saint-Céré, 46400, France","Saint-Céré, France",€€€,Modern Cuisine,+33565101616,https://guide.michelin.com/en/occitanie/saint-cr/restaurant/les-trois-soleils-de-montal,https://www.3soleils.fr/,4,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",19,"[1.8642524,44.8626981]",362100
ObjectId(63da3caa3edd49a903f16d07),Auberge des Templiers,"20 route Départementale 2007, Boismorand, 45290, France","Boismorand, France",€€€€,"Modern Cuisine, Creative",+33238318001,https://guide.michelin.com/en/centre-val-de-loire/boismorand/restaurant/auberge-des-templiers,https://www.lestempliers.com/fr/,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",7,"[2.7394904,47.80058]",4.836065e+06
ObjectId(63da3caa3edd49a903f16d08),Auberge du Vert Mont,"1318 rue du Mont-Noir, Boeschepe, 59299, France","Boeschepe, France",€€€,Creative,+33328494126,https://guide.michelin.com/en/hauts-de-france/boeschepe/restaurant/auberge-du-vert-mont,https://www.vertmont.fr/,2,"Car park,Credit card / Debit card accepted,Terrace,Visa credit card,Wheelchair access",3,"[2.7033586,50.7929337]",7.792248e+06
ObjectId(63da3caa3edd49a903f16d09),Le Pressoir,"7 rue de l'Hôpital, Saint-Avé, 56890, France","Saint-Avé, France",€€€,"Creative, Modern Cuisine",+33297608763,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,http://www.le-pressoir.fr,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",5,"[-2.7508368,47.6966578]",6.045779e+06
ObjectId(63da3caa3edd49a903f16d0a),Le Kaïku,"17 rue de la République, Saint-Jean-de-Luz, 64500, France","Saint-Jean-de-Luz, France",€€€,Modern Cuisine,+33559261320,https://guide.michelin.com/en/nouvelle-aquitaine/saint-jean-de-luz/restaurant/le-kaiku,https://www.kaiku.fr/,3,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card",9,"[-1.6644341,43.3887002]",7.296768e+06
ObjectId(63da3caa3edd49a903f16d0b),Villa Salone,"6 rue du Maréchal-Joffre, Salon-de-Provence, 13300, France","Salon-de-Provence, France",€€€,Modern Cuisine,+33490562801,https://guide.michelin.com/en/provence-alpes-cote-dazur/salon-de-provence/restaurant/villa-salone,http://www.villa-salone.com,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",8,"[5.0986,43.64144]",8.143414e+06
ObjectId(63da3caa3edd49a903f16d0c),Sushi Shunei,"3 rue Audran, Paris, 75018, France","Paris, France",€€€€,"Japanese, Sushi",+33644661131,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sushi-shunei,https://www.sushishunei.com/,0,"Air conditioning,Counter dining,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",6,"[2.3358486,48.8850415]",91587
ObjectId(63da3caa3edd49a903f16d0d),La Source,"8 allée de La Charpinière, Saint-Galmier, 42330, France","Saint-Galmier, France",€€€,Modern Cuisine,+33477527500,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-galmier/restaurant/la-source,https://www.lacharpiniere.com/fr/,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Visa credit card,Wheelchair access",14,"[4.3105689,45.588937]",1.202306e+06
ObjectId(63da3caa3edd49a903f16d0e),Äponem - Auberge du Presbytère,"4 rue de  l'Église, Vailhan, 34320, France","Vailhan, France",€€€€,Modern Cuisine,+33467247649,https://guide.michelin.com/en/occitanie/vailhan/restaurant/aponem-auberge-du-presbytere,https://www.aponem-aubergedupresbytere.fr/,2,"Air conditioning,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",13,"[3.2988056,43.5544377]",2.499023e+06
ObjectId(63da3caa3edd49a903f16d0f),Pur' - Jean-François Rouquette,"Park Hyatt Paris-Vendôme, 5 rue de la Paix, Paris, 75002, France","Paris, France",€€€€,Creative,+33158711060,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pur-jean-francois-rouquette,http://www.paris-restaurant-pur.fr,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Valet parking,Visa credit card,Wheelchair access",17,"[2.3305026,48.8685936]",6.15188e+06
ObjectId(63da3caa3edd49a903f16d10),Alliance,"5 rue de Poissy, Paris, 75005, France","Paris, France",€€€€,Modern Cuisine,+33175515754,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alliance,https://www.restaurant-alliance.fr/,1,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access",3,"[2.3532787,48.8500098]",748372
ObjectId(63da3caa3edd49a903f16d11),ERH,"11 rue Tiquetonne, Paris, 75002, France","Paris, France",€€€€,Modern Cuisine,+33145084937,https://guide.michelin.com/en/ile-de-france/paris/restaurant/erh,http://www.restaurant-erh.com,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Notable sake list,Visa credit card",10,"[2.3494971,48.8644218]",5.103888e+06
ObjectId(63da3caa3edd49a903f16d12),L'Archeste,"79 rue de la Tour, Paris, 75016, France","Paris, France",€€€€,Creative,+33140716968,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-archeste,https://www.archeste.fr/,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",10,"[2.2782878,48.8617373]",8.006155e+06
ObjectId(63da3caa3edd49a903f16d13),Le Faham by Kelly Rangama,"108 rue Cardinet, Paris, 75017, France","Paris, France",€€€,Modern Cuisine,+33153814818,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-faham-by-kelly-rangama,http://www.lefaham.com,0,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",12,"[2.3117036,48.8857122]",2.078893e+06
ObjectId(63da3caa3edd49a903f16d14),Oxte,"5 rue Troyon, Paris, 75017, France","Paris, France",€€€,Mexican,+33145751515,https://guide.michelin.com/en/ile-de-france/paris/restaurant/oxte,https://www.restaurant-oxte.com/,3,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",0,"[2.2956526,48.8757794]",4.160404e+06
ObjectId(63da3caa3edd49a903f16d15),Pollen,"18 rue Joseph-Vernet, Avignon, 84000, France","Avignon, France",€€€,Creative,+33486349374,https://guide.michelin.com/en/provence-alpes-cote-dazur/avignon/restaurant/pollen1000267,https://www.pollen-restaurant.fr/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",10,"[4.8035568,43.9493415]",1.559347e+06
ObjectId(63da3caa3edd49a903f16d16),Le Pavillon des Boulevards,"120 rue de la Croix-de-Seguey, Bordeaux, 33000, France","Bordeaux, France",€€€€,Creative,+33556815102,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-pavillon-des-boulevards,http://www.lepavillondesboulevards.fr,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card",17,"[-0.5926303,44.853277]",4.781806e+06
ObjectId(63da3caa3edd49a903f16d17),La Liégeoise,"6 rue Notre-Dame, Wimereux, 62930, France","Wimereux, France",€€€,Modern Cuisine,+33321324101,https://guide.michelin.com/en/hauts-de-france/wimereux/restaurant/la-liegeoise,https://www.atlantic-delpierre.com/,4,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access",10,"[1.60709,50.76779]",4.366316e+06
ObjectId(63da3caa3edd49a903f16d18),L'Axel,"43 rue de France, Fontainebleau, 77300, France","Fontainebleau, France",€€€€,Modern Cuisine,+33164220157,https://guide.michelin.com/en/ile-de-france/fontainebleau/restaurant/l-axel,http://www.laxel-restaurant.com/fr/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card",4,"[2.6967392,48.4051841]",8.827494e+06
ObjectId(63da3caa3edd49a903f16d19),Le Mas Bottero,"2340 route d’Aix-en-Provence, Saint-Cannat, 13760, France","Saint-Cannat, France",€€€,Modern Cuisine,+33442671918,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-cannat/restaurant/le-mas-bottero,http://www.lemasbottero.com,0,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",13,"[5.3114,43.6173]",1.614107e+06
ObjectId(63da3caa3edd49a903f16d1a),AT,"4bis rue du Cardinal-Lemoine, Paris, 75005, France","Paris, France",€€€€,Creative,+33156819408,https://guide.michelin.com/en/ile-de-france/paris/restaurant/at,http://www.atsushitanaka.com/,4,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",15,"[2.3545943,48.8497742]",7.477214e+06
ObjectId(63da3caa3edd49a903f16d1b),La Petite Maison de Cucuron,"Place de l'Étang, Cucuron, 84160, France","Cucuron, France",€€€,Classic Cuisine,+33490682199,https://guide.michelin.com/en/provence-alpes-cote-dazur/cucuron/restaurant/la-petite-maison-de-cucuron,http://www.lapetitemaisondecucuron.com/,4,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",10,"[5.4387208,43.773919]",4.24298e+06
ObjectId(63da3caa3edd49a903f16d1c),Bellefeuille - Saint James Paris,"5 place du Chancelier Adenauer, Paris, 75116, France","Paris, France",€€€€,Modern Cuisine,+33144058188,https://guide.michelin.com/en/ile-de-france/paris/restaurant/bellefeuille-saint-james-paris,https://www.saint-james-paris.com/,2,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card",18,"[2.2795779,48.8706527]",1.651162e+06
ObjectId(63da3caa3edd49a903f16d1d),JAN,"12 rue Lascaris, Nice, 06300, France","Nice, France",€€€€,Creative,+33497193223,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/jan,http://www.janonline.com,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access",19,"[7.2848004,43.6998945]",4.292605e+06
ObjectId(63da3caa3edd49a903f16d1e),Maison Hache,"30 rue de la République, Eygalières, 13810, France","Eygalières, France",€€€,Provençal,+33490950004,https://guide.michelin.com/en/provence-alpes-cote-dazur/eygalires/restaurant/maison-hache,https://www.maisonhache.com/,3,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",17,"[4.9499672,43.7609722]",3.275456e+06
ObjectId(63da3caa3edd49a903f16d1f),Tentazioni,"59 rue du Palais-Gallien, Bordeaux, 33000, France","Bordeaux, France",€€€,Italian,+33556526212,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni,https://www.tentazioni-bordeaux.fr/,2,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card",3,"[-0.5816042,44.8435566]",6.183814e+06
ObjectId(63da3caa3edd49a903f16d20),Jérôme Nutile,"351 chemin Bas-du-Mas-de-Boudan, Nîmes, 30000, France","Nîmes, France",€€€€,Modern Cuisine,+33466406565,https://guide.michelin.com/en/occitanie/nimes/restaurant/jerome-nutile,http://www.jerome-nutile.com,1,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access",10,"[4.3710137,43.820828]",5.404582e+06
ObjectId(63da3caa3edd49a903f16d21),Numéro 3,"3 rue du Général-de-Gaulle, Le Tremblay-sur-Mauldre, 78490, France","Le Tremblay-sur-Mauldre, France",€€€,Modern Cuisine,+33134878096,https://guide.michelin.com/en/ile-de-france/le-tremblay-sur-mauldre/restaurant/numero-3,https://www.restaurant-numero3.fr,2,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access",14,"[1.8770687,48.777504]",2.793939e+06
ObjectId(63da3caa3edd49a903f16d22),Maximilien,"19A route d'Ostheim, Zellenberg, 68340, France","Zellenberg, France",€€€,Modern Cuisine,+33389479969,https://guide.michelin.com/en/grand-est/zellenberg/restaurant/maximilien,https://www.le-maximilien.com/,3,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Great view,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card",0,"[7.3189306,48.1696477]",2.852661e+06
ObjectId(63da3caa3edd49a903f16d23),Qui Plume la Lune,"50 rue  Amelot, Paris, 75011, France","Paris, France",€€€,Modern Cuisine,+33148074548,https://guide.michelin.com/en/ile-de-france/paris/restaurant/qui-plume-la-lune,http://www.quiplumelalune.fr,2,"American Express credit card,Credit card / Debit card accepted,Restaurant offering vegetarian menus,Visa credit card",3,"[2.3683449,48.8590909]",5.071318e+06
ObjectId(63da3caa3edd49a903f16d24),Agapé,"51 rue Jouffroy-d'Abbans, Paris, 75017, France","Paris, France",€€€€,Modern Cuisine,+33142272018,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape,https://www.agape-paris.fr/,3,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Valet parking,Visa credit card",6,"[2.3070328,48.885054]",7.08013e+06
